Name,Gender,DateOfBirth,Age,Standard,Caste,DropoutStatus,DropoutReason,DropoutPrediction,SchoolJoiningDate,StreamAfter10th,DateLeftSchool
Noel Friend,Male,1996-05-31,59,4,SC,true,Other,true,2024-02-01,Science,2023-12-13
Agnesse Ladbrook,Female,1981-08-10,41,10,OBC,false,Family,true,2023-05-22,Science,2024-01-23
Emilia Edgcombe,Female,1992-09-04,57,10,OBC,true,Financial,true,2023-11-24,Science,2023-07-07
Martie Alflatt,Female,1980-08-17,30,12,SC,true,Family,true,2023-06-22,Commerce,2023-06-23
Emerson Feeny,Male,2007-01-24,12,9,OBC,false,Other,true,2023-11-24,Commerce,2023-09-16
Moselle Bleacher,Female,1994-07-19,54,7,ST,false,Financial,true,2024-01-31,Science,2023-10-30
Arliene Allkins,Female,1983-09-20,51,7,Other,true,Financial,true,2023-08-10,Science,2024-03-23
Keane Stearndale,Male,1981-06-25,15,9,ST,true,Financial,true,2023-07-01,Commerce,2024-01-31
Quinn Pikesley,Male,2002-10-14,45,0,Other,false,Family,false,2023-08-22,Arts,2023-10-25
Gorden Cumbridge,Male,1986-06-27,48,5,SC,true,Other,false,2023-05-13,Commerce,2023-06-05
Margit Scay,Female,2017-01-23,41,9,General,true,Family,false,2023-07-03,Arts,2023-08-18
Giacobo Han,Agender,2005-02-03,27,11,Other,true,Family,true,2023-10-01,Commerce,2023-05-02
Gill Duckitt,Male,2014-10-16,10,2,General,false,Other,true,2024-04-29,Science,2023-06-05
Simonette Erbain,Female,2016-11-21,21,3,Other,false,Other,true,2024-01-28,Other,2024-01-28
Billye Egle of Germany,Female,1988-11-24,68,11,General,false,Health,true,2023-11-14,Commerce,2024-04-27
Stanislas Scudder,Male,1995-02-12,23,11,SC,false,Other,true,2023-06-19,Commerce,2023-11-13
Cymbre Poole,Female,2012-04-22,60,1,SC,true,Health,false,2024-03-06,Other,2023-09-22
Chas Goldsack,Male,2001-04-26,19,12,Other,true,Other,true,2024-03-12,Other,2024-01-20
Gil Wilkison,Male,2013-03-20,30,10,ST,true,Financial,true,2023-10-18,Commerce,2023-12-17
Brok Bulfoy,Genderfluid,1999-05-04,53,7,SC,true,Financial,true,2023-09-10,Science,2023-10-02
Henrieta Siccombe,Female,1986-04-22,59,4,ST,true,Family,true,2023-08-23,Commerce,2023-07-08
Roddie Marjanovic,Male,1996-09-12,53,2,SC,false,Financial,true,2023-10-22,Science,2024-03-30
Wilie Devall,Female,1980-12-28,56,9,General,true,Financial,false,2023-05-11,Commerce,2024-02-18
Jourdain Ronca,Male,2014-01-07,56,12,General,true,Financial,true,2023-08-10,Arts,2024-04-09
Arley Teese,Male,1984-04-01,69,4,OBC,true,Other,true,2024-01-11,Commerce,2023-11-06
Gamaliel Moughton,Male,1981-06-24,11,4,OBC,false,Health,true,2023-06-20,Arts,2023-11-25
Roseline Lednor,Female,2009-09-08,57,11,ST,false,Health,false,2024-01-30,Other,2023-05-12
Marion Troillet,Genderfluid,1988-05-19,63,12,ST,true,Family,false,2024-04-25,Commerce,2023-07-10
Sigismond Hencke,Male,2000-10-30,17,2,General,true,Financial,false,2023-07-14,Science,2024-01-31
Dannie Sparshutt,Male,2008-11-23,61,10,OBC,false,Health,false,2023-05-08,Commerce,2023-10-11
Esta Toppas,Female,2004-11-14,20,4,ST,true,Financial,true,2024-01-19,Other,2024-04-14
Lon Van Der Weedenburg,Male,1987-10-24,15,12,SC,true,Financial,false,2023-12-23,Arts,2023-08-26
Pammi Withnall,Female,2014-11-03,17,4,Other,false,Financial,true,2024-02-20,Other,2024-01-16
Dael Dirand,Male,2004-05-11,59,3,General,true,Family,true,2024-02-11,Arts,2024-04-26
Fulvia Thorius,Female,1998-09-19,58,1,Other,false,Health,true,2023-08-17,Arts,2023-07-31
Melisse Paddison,Female,1998-05-05,52,10,ST,true,Family,false,2023-11-15,Commerce,2023-10-20
Leigha Braddon,Female,2006-02-01,30,10,SC,true,Other,true,2024-03-13,Science,2023-12-01
Oates Gownge,Male,2003-03-20,33,5,SC,true,Family,false,2024-01-31,Other,2023-06-03
Eve Mellings,Female,2002-09-21,10,6,Other,false,Family,false,2023-08-23,Commerce,2023-11-26
Giorgia Peacher,Genderfluid,2012-04-21,30,9,General,true,Financial,true,2024-03-22,Science,2023-11-27
Quinton Alabaster,Male,2019-07-01,62,2,General,true,Financial,false,2023-05-03,Science,2023-07-27
Lazar Turri,Male,2005-10-24,45,12,ST,false,Family,true,2023-09-26,Commerce,2023-06-15
Timmi Josipovic,Female,2008-01-27,18,7,OBC,true,Financial,false,2023-07-02,Science,2023-12-09
Kareem Duguid,Male,1993-03-09,53,8,General,true,Financial,true,2023-05-03,Science,2023-06-13
Percy Backes,Male,2007-05-08,31,12,Other,true,Other,false,2023-05-04,Commerce,2024-04-03
Mathian Ferrarello,Male,2012-08-06,47,0,ST,false,Health,true,2023-06-26,Arts,2023-12-26
Georges Dearman,Male,2001-01-29,66,7,ST,false,Family,true,2023-12-06,Commerce,2024-04-29
Keen Roslen,Male,2016-09-24,10,5,Other,true,Family,true,2023-11-26,Science,2023-06-25
Auroora Zukerman,Non-binary,1991-09-19,67,0,ST,true,Other,false,2023-08-20,Science,2023-07-05
Kele Hatherleigh,Male,1999-08-08,51,3,ST,true,Family,true,2023-12-19,Commerce,2023-07-01
Olympia Judson,Female,2010-12-21,15,8,Other,true,Other,true,2023-09-06,Commerce,2023-09-18
Cody Leal,Male,1997-08-12,65,8,ST,false,Financial,true,2023-10-26,Other,2024-02-04
Eadie Cicetti,Female,2001-04-08,69,2,Other,true,Financial,true,2024-03-24,Other,2023-10-29
Rosalie Scattergood,Female,1985-07-02,29,1,SC,true,Family,true,2023-08-06,Arts,2024-03-11
Jamill Birmingham,Male,2008-09-06,21,9,ST,true,Other,false,2023-08-04,Commerce,2024-02-18
Michal Monday,Female,2015-10-27,30,4,General,false,Health,true,2023-11-25,Commerce,2023-12-25
Lilli Starr,Female,2009-04-10,67,7,SC,true,Other,true,2023-07-29,Science,2024-02-17
Pascale Brine,Male,2000-01-24,21,1,General,false,Financial,true,2023-10-02,Other,2023-08-11
Travis Davidi,Male,2006-08-23,62,0,ST,false,Financial,true,2024-02-17,Other,2023-11-06
Conn Hatcliffe,Male,1998-07-27,30,7,General,false,Family,true,2023-06-25,Science,2024-02-29
Rianon Cullivan,Female,1996-04-21,28,11,General,true,Family,false,2023-06-09,Other,2024-03-05
Giana Bahls,Female,2018-04-19,24,11,SC,false,Financial,true,2023-10-08,Commerce,2023-12-24
Marita Noor,Female,1986-07-27,60,4,ST,false,Other,true,2023-09-07,Other,2023-07-25
Pet Deyes,Female,2015-07-18,34,5,General,false,Other,false,2023-10-07,Science,2023-08-31
Mauricio Kilroy,Male,2009-07-18,12,3,SC,true,Family,false,2024-02-24,Science,2023-12-13
Glynis Rowlinson,Female,2002-04-23,24,8,ST,true,Family,false,2024-03-22,Arts,2023-10-09
Prinz Leggett,Male,1997-09-03,37,1,ST,false,Family,true,2023-12-30,Commerce,2023-07-05
Maegan Bayley,Female,2000-07-15,67,5,ST,false,Family,true,2023-11-01,Commerce,2024-04-02
Marne Skillern,Female,1987-10-01,55,12,OBC,true,Health,true,2023-09-04,Other,2024-04-13
Chilton Ceaplen,Non-binary,2015-12-30,20,6,SC,false,Other,true,2024-02-23,Science,2023-12-12
Ash MacNeachtain,Male,1984-10-03,53,4,General,true,Financial,false,2024-02-27,Commerce,2023-06-29
Ivory Randell,Female,2002-12-09,57,8,General,true,Health,false,2023-12-16,Arts,2024-02-09
Silvain O'Lehane,Non-binary,2011-05-20,49,4,ST,true,Financial,false,2023-06-27,Other,2023-12-02
Emalee Baudic,Female,2011-03-20,45,4,ST,true,Family,false,2024-04-13,Commerce,2023-10-02
Halli Andrini,Female,1989-12-12,24,0,ST,true,Health,true,2024-04-03,Science,2024-04-29
Kev Willbourne,Male,1993-09-25,49,7,ST,false,Financial,true,2023-10-13,Science,2023-09-21
Dolly Dunckley,Female,1991-12-04,41,2,SC,true,Other,false,2023-11-23,Other,2023-07-23
Omero Cardero,Male,2000-08-16,44,9,OBC,true,Financial,false,2024-02-06,Arts,2023-12-09
Allard Almack,Male,1981-04-26,63,2,SC,true,Other,false,2023-09-28,Science,2023-10-21
Drew Mantram,Male,1984-02-15,53,1,General,false,Family,true,2023-05-23,Other,2023-05-20
Lawrence McVitie,Male,2001-03-02,55,0,Other,true,Health,false,2023-10-09,Science,2023-10-16
Albie Incogna,Male,2016-02-10,69,10,ST,false,Financial,true,2024-01-28,Arts,2023-09-11
Brittney Treacher,Female,1992-03-06,67,0,General,false,Family,true,2023-07-08,Commerce,2024-04-08
Ruddy Revie,Male,1999-04-28,25,11,Other,false,Health,true,2023-06-05,Arts,2023-06-02
Umeko Stanion,Female,1990-04-19,25,8,General,true,Family,false,2024-01-06,Commerce,2023-05-08
Brana Burgoine,Female,2015-09-22,39,3,Other,true,Other,true,2023-11-06,Science,2023-10-08
Rubetta Ody,Female,1991-10-13,65,0,General,true,Other,false,2023-05-03,Commerce,2024-03-28
Alyssa St. Clair,Female,2018-07-18,70,1,OBC,true,Financial,false,2023-11-19,Arts,2024-03-12
Jervis Mussard,Male,2014-07-12,35,12,OBC,true,Financial,false,2023-11-26,Science,2023-05-08
Feodora Yakuntzov,Female,2019-07-03,26,12,ST,false,Family,false,2023-12-07,Arts,2023-12-25
Olenka Menaul,Female,1995-01-19,46,4,OBC,true,Family,false,2023-08-16,Other,2023-08-17
Francyne Templman,Female,2002-07-20,29,0,General,false,Family,true,2023-05-19,Other,2023-08-05
Matthaeus Sheepy,Male,1999-03-07,21,3,General,false,Other,false,2023-06-25,Science,2023-12-09
Garner Bruckshaw,Agender,1987-10-02,11,5,OBC,false,Other,true,2024-01-11,Science,2023-11-17
Clarance Bromidge,Male,1981-01-16,64,11,OBC,false,Other,false,2023-07-05,Other,2023-08-30
Rosanna Skinn,Female,2009-01-09,61,0,Other,false,Family,false,2023-07-24,Commerce,2023-08-14
Inessa Bloxland,Female,1985-12-03,28,10,Other,false,Family,false,2023-06-01,Other,2023-06-29
Ina Heak,Female,2002-01-30,23,6,ST,true,Financial,false,2023-05-25,Commerce,2023-05-16
Erich Duligal,Male,1992-01-15,46,7,ST,true,Health,true,2024-02-24,Science,2023-10-21
Brinn Mitchelhill,Female,1986-06-08,51,8,SC,false,Health,true,2023-12-29,Commerce,2023-09-11
Jeromy Blakesley,Male,2015-05-24,55,12,SC,false,Other,false,2023-06-26,Arts,2023-08-15
Jim Scopyn,Male,1992-11-28,45,12,General,true,Financial,false,2024-02-22,Arts,2023-10-03
Haven Stockoe,Male,2002-11-30,58,1,SC,false,Health,false,2023-05-09,Commerce,2023-09-27
Lothaire Le Breton De La Vieuville,Genderfluid,2017-07-06,18,7,ST,false,Health,false,2023-11-20,Other,2023-09-28
Garald Meriton,Male,1982-11-24,56,12,Other,false,Health,true,2023-09-07,Arts,2024-01-10
Katti Lefridge,Female,2012-12-25,25,1,OBC,false,Family,false,2024-04-15,Other,2023-09-09
Ward Hedworth,Male,2001-08-07,66,12,SC,false,Health,true,2023-12-25,Science,2023-08-29
Aldis Southworth,Male,1980-12-18,24,10,OBC,true,Health,true,2023-08-07,Arts,2023-12-27
Tonia Bresnen,Female,2018-03-20,47,6,SC,false,Health,true,2024-01-08,Other,2023-09-18
Emili Skottle,Female,2007-06-10,37,2,SC,false,Family,true,2024-01-05,Arts,2023-07-23
Batholomew Fonso,Male,2004-05-23,70,4,ST,false,Other,false,2023-10-27,Arts,2024-01-21
Hyacinthia Houson,Female,1985-07-05,59,6,Other,true,Other,false,2023-10-07,Commerce,2023-08-11
Archer McRinn,Male,2000-05-25,20,5,General,false,Family,false,2023-10-20,Other,2023-06-10
Erv Aveyard,Male,2000-09-20,32,12,Other,true,Family,false,2023-06-11,Other,2023-06-15
Barclay Snelle,Male,1987-11-08,28,4,Other,false,Health,true,2023-11-11,Science,2024-01-08
Nestor Erie,Male,1990-03-15,13,7,ST,false,Other,true,2023-08-04,Other,2023-05-27
Selie Gerrietz,Female,2013-07-02,27,5,OBC,false,Family,true,2024-01-11,Science,2024-02-28
Hatti Barrs,Agender,2000-08-18,55,9,General,true,Financial,true,2023-10-02,Commerce,2023-12-24
Delmore Rosberg,Male,2005-06-18,66,11,OBC,true,Financial,false,2024-03-29,Science,2023-10-07
Corny Dowber,Male,2016-03-23,46,8,ST,false,Health,true,2023-12-07,Science,2023-08-23
Langsdon Queree,Male,1981-09-10,18,3,OBC,true,Health,true,2024-01-13,Science,2023-10-28
Svend Flanner,Male,2003-05-12,46,7,General,true,Other,false,2023-05-17,Science,2023-06-21
Ediva Whife,Female,2001-11-15,58,3,SC,true,Other,true,2023-10-31,Science,2023-08-17
Sara Eads,Female,1993-07-17,48,9,Other,true,Family,false,2024-04-15,Science,2023-11-24
Mathilda Ranshaw,Female,1981-10-08,54,0,General,true,Other,true,2024-03-06,Science,2023-11-11
Dallis Hancell,Male,1981-08-07,35,12,General,true,Financial,true,2023-12-06,Other,2024-02-19
Lorant Pashenkov,Male,2014-12-19,38,2,SC,false,Health,true,2023-11-14,Arts,2023-10-31
Montague Langlands,Male,1998-03-18,62,10,SC,false,Family,true,2024-04-17,Arts,2023-10-12
Reece Sharrard,Genderfluid,1980-10-14,56,12,Other,true,Family,true,2023-09-22,Arts,2023-07-19
Merle Ginie,Male,2020-03-08,55,0,SC,true,Family,false,2024-03-01,Commerce,2024-02-14
Bendite Peasey,Female,2009-09-18,64,5,Other,false,Financial,true,2024-03-01,Other,2024-03-22
Mair Rymour,Female,2008-11-06,15,10,General,true,Family,true,2024-01-03,Arts,2023-05-07
Nicolea Hanhard,Bigender,1999-04-18,53,5,SC,false,Family,false,2023-09-08,Arts,2023-09-01
Marysa Kitchinghan,Female,2014-06-10,37,3,ST,false,Family,false,2023-10-23,Other,2024-04-10
North McHugh,Male,2000-12-30,11,0,SC,false,Health,false,2023-12-13,Other,2023-10-28
Byrom Piercy,Male,1994-11-14,17,8,General,true,Financial,false,2023-10-10,Commerce,2023-12-16
Callida Quoit,Bigender,1992-03-06,31,9,Other,true,Family,false,2024-02-14,Other,2023-08-27
Heloise Mendenhall,Female,1995-10-03,16,6,OBC,false,Other,true,2023-09-24,Arts,2024-01-24
Joscelin Brockett,Female,2002-10-13,36,1,SC,false,Family,false,2023-05-04,Commerce,2024-02-10
Kenyon Hannah,Polygender,2009-07-05,61,1,ST,false,Family,true,2023-10-29,Other,2023-11-27
Alfred Koba,Male,1990-03-08,53,7,Other,false,Financial,false,2024-03-22,Other,2023-10-08
Xylia Barles,Female,2002-06-07,69,0,Other,true,Other,false,2023-08-07,Arts,2023-11-30
Deane Whiteford,Male,1990-07-31,64,4,Other,true,Health,true,2023-12-01,Science,2023-11-25
Ned Colville,Genderfluid,1997-03-04,10,2,General,false,Other,false,2023-12-22,Commerce,2024-02-11
Janina Halward,Female,2004-06-30,47,7,General,true,Health,true,2024-04-26,Other,2024-03-13
Glen Tuck,Bigender,2003-04-03,51,6,SC,false,Health,true,2023-05-03,Arts,2023-07-28
Kellen Georgeot,Male,2017-07-20,21,0,ST,true,Other,false,2023-05-10,Commerce,2023-08-01
Dasya Langstone,Female,2013-04-15,36,5,ST,true,Family,false,2024-02-05,Other,2023-06-17
Alonso Jones,Male,2018-08-06,24,1,General,true,Health,true,2023-05-03,Other,2024-01-04
Tawsha Teasey,Female,2011-09-30,31,0,ST,false,Other,true,2023-08-06,Arts,2023-11-29
Darci Phettis,Female,2012-06-07,70,3,ST,false,Other,false,2024-01-01,Other,2024-04-10
Galina Witherop,Female,1990-02-10,54,11,Other,true,Other,false,2024-03-25,Other,2024-03-27
Sheba Jurisic,Female,2005-01-24,29,12,ST,false,Family,false,2024-01-20,Other,2023-07-25
Fawne Malpass,Female,2002-06-01,20,10,ST,true,Other,false,2023-10-03,Other,2023-12-17
Brion Winmill,Male,2004-05-17,50,11,ST,false,Other,true,2024-03-19,Arts,2024-02-25
Ellis Maggorini,Male,1997-03-03,46,0,SC,true,Family,true,2024-04-17,Commerce,2023-11-20
Sammy Byron,Female,1992-02-05,16,9,Other,true,Other,true,2023-05-30,Arts,2023-07-12
Selina McAne,Female,1996-08-29,29,10,Other,true,Family,false,2023-06-13,Other,2024-01-07
Libbi Medd,Female,2004-04-27,57,6,General,false,Family,true,2023-08-31,Commerce,2023-11-16
Waylan Hurche,Male,2000-10-30,63,8,OBC,false,Financial,false,2023-05-27,Other,2023-07-28
Ossie Trembley,Male,1985-05-04,41,1,General,true,Health,true,2023-05-14,Science,2023-08-01
Anatole Cake,Male,1994-07-23,63,7,ST,true,Family,false,2023-06-08,Arts,2023-10-02
Patric Halfpenny,Male,2015-10-31,45,5,SC,true,Health,true,2023-05-23,Other,2024-04-13
Lila Kundert,Female,1993-07-06,59,5,SC,false,Health,true,2023-08-06,Arts,2023-07-22
Dedie Salmons,Female,1985-04-17,53,6,Other,false,Family,false,2023-08-03,Arts,2023-05-19
Justen Costell,Male,1992-01-31,66,10,SC,false,Family,true,2023-08-12,Science,2024-02-04
Magnum Thorburn,Male,1985-06-02,49,5,ST,false,Financial,false,2023-05-18,Science,2024-01-29
Fonzie Asson,Genderfluid,2007-01-23,29,1,Other,false,Health,true,2023-08-08,Arts,2023-05-28
Lindy Macia,Male,2007-02-02,37,8,Other,true,Other,false,2024-02-21,Science,2023-06-20
Demetris Yearns,Male,2000-08-08,10,12,Other,true,Other,true,2023-05-15,Science,2024-04-17
Yolane Van Velde,Female,2007-05-16,23,9,General,true,Financial,false,2024-02-05,Arts,2023-09-17
Catlee Kirsop,Female,2014-12-08,40,11,Other,true,Family,false,2023-05-13,Other,2023-07-24
Kalie Hendrickson,Female,1980-08-09,15,4,ST,false,Family,false,2024-01-22,Commerce,2023-11-10
Ludvig Partrick,Male,2006-02-16,42,11,General,false,Other,true,2023-09-10,Commerce,2023-09-03
Linus McIleen,Male,2001-08-06,12,2,OBC,true,Other,false,2023-10-04,Science,2023-11-08
Stevena Trynor,Female,2013-01-24,14,3,SC,false,Financial,false,2023-07-19,Commerce,2024-04-11
Christiana Decayette,Female,1994-12-14,56,8,ST,true,Family,true,2024-03-23,Science,2023-11-22
Laryssa Perchard,Female,1980-12-22,59,9,General,false,Family,false,2023-08-20,Commerce,2023-09-06
Pedro Emilien,Male,1982-06-08,33,10,Other,false,Family,true,2024-02-27,Science,2023-05-10
Cris Rudeforth,Female,2002-06-21,64,5,SC,false,Family,false,2024-03-10,Commerce,2023-10-29
Zollie Llopis,Bigender,1982-09-17,39,6,General,true,Financial,false,2023-06-11,Commerce,2023-06-29
Adelaida Powles,Female,1998-12-13,65,6,General,false,Health,false,2024-01-10,Commerce,2023-04-30
Carver Carter,Genderfluid,2000-12-13,37,2,Other,false,Financial,false,2023-09-14,Other,2024-01-01
Cindie Kleis,Female,2013-04-01,26,8,General,true,Financial,true,2024-03-03,Commerce,2023-05-25
Elisha Moland,Genderfluid,1980-06-05,18,3,SC,true,Other,false,2023-08-26,Arts,2023-08-09
Salomon Lennon,Male,1997-07-03,39,4,Other,true,Financial,false,2023-10-14,Other,2023-11-22
Hermione Dutnell,Female,2010-04-15,57,7,OBC,false,Other,true,2024-03-23,Arts,2023-10-25
Maurene Beacon,Female,2012-03-20,51,10,SC,false,Financial,true,2024-04-06,Science,2023-06-30
Fidole Meikle,Male,2011-07-15,46,4,Other,true,Financial,false,2023-06-10,Arts,2024-04-03
Boote Sammars,Male,1990-08-13,29,9,ST,false,Health,true,2023-09-22,Other,2023-12-09
Shara Rust,Female,2017-03-10,65,0,Other,true,Health,true,2023-08-25,Science,2023-07-22
Charles Bedlington,Non-binary,2017-02-27,64,4,OBC,false,Financial,true,2024-02-14,Commerce,2023-12-18
Roberto Birtonshaw,Male,2005-06-16,36,11,ST,true,Other,true,2024-04-28,Science,2024-01-10
Merrill Redihough,Female,1991-07-24,48,10,SC,false,Family,true,2024-01-01,Commerce,2023-06-06
Lenci Parmer,Male,2000-10-15,58,8,General,true,Financial,false,2023-07-02,Other,2024-03-23
Emeline Baudone,Female,1993-04-28,40,9,ST,false,Other,true,2023-09-17,Commerce,2023-10-07
Selia Petrichat,Female,2014-04-17,23,3,General,false,Financial,false,2023-04-30,Commerce,2023-11-06
Rowena Harvie,Agender,2009-11-22,57,2,General,true,Financial,true,2023-09-30,Commerce,2024-03-19
Caril Statham,Female,1995-03-03,13,10,SC,false,Financial,false,2023-12-19,Other,2023-05-09
Hilario Mylechreest,Male,1984-11-29,14,4,ST,true,Financial,false,2024-04-22,Commerce,2023-09-11
Riane Ipsgrave,Female,2010-01-17,52,7,General,true,Financial,true,2024-02-01,Science,2024-01-09
Winny Hegarty,Male,1994-08-25,62,0,Other,false,Health,false,2023-07-08,Arts,2023-07-20
Cristionna Phripp,Female,1991-11-06,11,4,ST,true,Family,true,2023-12-09,Science,2024-03-23
Lynett Babinski,Female,1993-08-12,62,1,General,false,Financial,false,2023-11-09,Commerce,2023-06-16
Sandra Staner,Female,1982-07-15,12,12,ST,true,Financial,true,2024-01-03,Science,2024-03-20
Lynnea Greatreax,Female,1985-11-13,49,5,General,false,Family,true,2024-02-08,Science,2023-06-15
Shanta Lorenc,Female,2016-05-06,39,0,SC,true,Family,true,2023-11-24,Science,2023-05-28
Fidelio Andrieux,Male,1981-09-21,56,12,SC,true,Other,true,2024-02-10,Science,2024-02-01
Gallagher Pendergast,Male,1995-09-02,69,11,SC,false,Health,false,2023-06-06,Arts,2023-05-18
Torey Gout,Male,1986-12-17,35,12,OBC,false,Other,true,2024-04-19,Arts,2023-11-27
Roana Ziehm,Female,2005-11-08,26,11,General,false,Other,true,2024-01-24,Science,2023-12-11
Teddie Late,Agender,2013-03-07,40,1,General,false,Family,false,2024-03-21,Commerce,2023-08-21
Ernestus Waylen,Male,1985-11-09,46,12,ST,false,Health,true,2023-12-07,Science,2023-09-27
Scot Cantera,Male,1995-08-12,10,3,OBC,false,Health,false,2023-09-18,Arts,2023-05-26
Alf Cyster,Male,2017-04-21,47,8,SC,true,Family,false,2024-01-24,Science,2023-11-25
Hedwig Fewell,Female,1992-07-23,69,5,General,false,Other,true,2024-03-04,Science,2024-04-16
Drusilla Adnet,Genderfluid,1995-06-01,64,10,SC,false,Other,false,2024-03-10,Commerce,2024-04-28
Lorelle Karpmann,Female,2007-10-01,40,9,SC,true,Other,false,2023-05-08,Commerce,2024-02-21
Siouxie O'Flannery,Female,1991-01-15,42,6,Other,false,Family,true,2023-08-01,Commerce,2023-05-18
Bonnie Rochford,Female,1992-05-06,62,12,OBC,false,Health,false,2023-10-12,Commerce,2024-03-22
Blondelle Hopewell,Female,2016-06-28,30,5,OBC,false,Family,false,2023-12-12,Science,2024-02-09
Claribel Gregorowicz,Female,1994-09-05,69,4,Other,true,Family,false,2023-08-28,Arts,2023-05-10
Carlos Greenig,Male,1981-05-10,39,12,ST,true,Health,true,2024-02-17,Commerce,2024-03-04
Aube Torpie,Male,1986-01-07,17,7,OBC,false,Family,true,2023-09-11,Other,2023-10-25
Olivia Minton,Female,1981-01-10,25,1,OBC,false,Financial,false,2023-10-26,Commerce,2023-07-05
Philipa Shoebotham,Female,1995-07-16,17,8,SC,false,Health,true,2023-06-27,Arts,2024-03-24
Carny Simcoe,Male,2007-10-26,53,1,ST,true,Financial,true,2023-10-09,Arts,2023-05-24
Cahra Godsil,Female,1991-01-20,61,11,SC,false,Other,false,2023-09-29,Arts,2023-08-03
Alfi Heaselgrave,Genderfluid,2010-02-09,59,11,ST,true,Family,false,2024-04-04,Commerce,2024-02-04
Daryn Tussaine,Polygender,1987-01-06,20,11,SC,false,Health,true,2023-12-05,Other,2023-07-15
Ambrosi Wannan,Male,2000-11-13,61,3,OBC,true,Family,false,2024-04-25,Science,2023-07-09
Udell Hassin,Male,1993-04-22,65,0,OBC,false,Other,false,2023-08-04,Commerce,2023-10-09
Roanna Cisson,Female,1990-09-25,45,2,General,false,Financial,false,2023-11-23,Other,2023-12-22
Chrissy Merrigans,Male,2015-04-01,56,0,OBC,true,Health,false,2024-01-22,Arts,2024-03-09
Leighton Camilleri,Male,1987-03-14,37,12,General,true,Financial,true,2024-03-16,Commerce,2023-09-17
Sigismond MacCumiskey,Male,1986-11-12,41,11,General,false,Financial,false,2024-04-18,Arts,2023-05-15
Sunny Mardlin,Male,2010-11-19,29,12,SC,true,Financial,true,2023-07-03,Arts,2023-09-14
Hephzibah Padgett,Bigender,2009-05-24,61,5,ST,false,Other,false,2024-02-08,Arts,2024-03-13
Adolphus Saket,Male,2000-11-14,61,7,SC,true,Other,false,2024-01-12,Science,2023-06-24
Otha Bagge,Female,1991-09-22,27,9,ST,false,Other,true,2023-07-08,Commerce,2024-04-06
Adrian Worham,Female,1998-06-12,53,0,OBC,false,Other,false,2024-01-27,Arts,2023-10-20
Sander O'Keaveny,Male,1989-07-09,32,3,General,true,Family,false,2023-08-18,Other,2024-04-12
Ichabod Moutray Read,Male,2001-10-26,64,6,ST,true,Health,false,2023-10-09,Other,2023-12-20
Jemmy Puddan,Female,1991-10-12,67,12,Other,false,Health,false,2023-05-04,Other,2023-10-17
Tyrus Wimbury,Male,1996-07-06,28,0,ST,true,Other,true,2023-10-06,Commerce,2023-10-02
Vanna Dominichelli,Female,2005-01-04,10,12,General,false,Health,true,2024-03-20,Commerce,2023-12-13
Babbie Bawme,Female,2011-05-29,51,10,SC,false,Health,false,2024-02-28,Other,2023-12-14
Dev Fielden,Male,2010-03-05,51,11,OBC,true,Health,false,2023-09-11,Science,2023-07-05
Kahlil Gamett,Male,2009-08-06,17,6,ST,false,Other,true,2023-11-30,Arts,2023-10-05
Peder Whitsun,Male,2011-06-25,54,1,General,false,Family,true,2023-12-13,Arts,2023-07-17
Kerby Betancourt,Male,1994-08-12,43,8,SC,false,Other,true,2024-02-18,Other,2024-03-10
Tanny Duddin,Male,2001-12-07,63,8,SC,false,Family,false,2024-02-11,Science,2023-06-03
Somerset Poultney,Male,1983-11-10,66,7,General,false,Other,false,2023-10-23,Commerce,2024-03-24
Georgianne Poetz,Female,1984-09-21,10,1,SC,true,Financial,true,2024-01-18,Commerce,2023-10-09
Caryl Mertgen,Male,1982-09-22,57,10,General,true,Financial,true,2023-12-23,Arts,2024-03-27
Nikoletta Malthouse,Female,1984-05-04,11,8,SC,true,Other,false,2024-03-26,Commerce,2023-06-28
Agathe LLelweln,Female,2014-03-06,46,10,SC,true,Financial,false,2023-12-27,Commerce,2024-04-18
Kylie Fenn,Female,1996-07-06,13,1,ST,false,Other,false,2024-02-09,Other,2024-02-08
Chris Hatchett,Female,1989-08-22,31,4,SC,true,Health,false,2024-03-20,Arts,2023-09-21
Lilia Perott,Female,2010-06-30,41,10,OBC,true,Family,false,2023-05-25,Science,2023-06-09
Petronia Velte,Female,2003-02-19,70,10,Other,false,Family,true,2023-09-12,Other,2024-03-01
Thadeus Hazeldine,Male,1980-12-08,45,7,General,false,Family,true,2023-08-06,Arts,2023-07-27
Juliann Duxbury,Female,1999-08-29,42,2,SC,false,Health,false,2024-01-10,Science,2024-04-28
Bale Hadingham,Male,1983-04-16,27,7,SC,false,Health,false,2023-07-05,Other,2024-02-15
Ozzy Bachmann,Polygender,1994-02-19,18,2,OBC,false,Financial,false,2024-02-04,Other,2023-05-15
Gaspar Bunston,Male,2009-12-22,64,6,SC,false,Health,false,2024-03-04,Arts,2023-06-07
Cirilo Biasotti,Male,2005-10-07,47,4,SC,true,Family,true,2023-05-06,Other,2023-11-04
Bald Trelevan,Male,1996-01-18,44,6,Other,false,Health,true,2023-11-04,Arts,2024-01-30
Isa McGeaney,Male,2002-08-29,14,0,Other,true,Health,false,2024-01-06,Science,2024-01-17
