Name,Gender,DateOfBirth,Age,Standard,Caste,DropoutStatus,DropoutReason,DropoutPrediction,SchoolJoiningDate,StreamAfter10th,DateLeftSchool
Inglebert Berntsson,Genderqueer,1982-12-24,22,4,Other,false,Other,false,2023-11-22,Commerce,2024-02-15
Brandie Ellard,Female,1996-04-26,32,9,ST,false,Family,true,2023-10-09,Science,2023-08-22
Berk Jumel,Male,2014-10-27,33,2,General,false,Financial,true,2024-02-28,Science,2023-06-12
Leeland Ainley,Male,1999-09-06,10,6,ST,true,Health,true,2023-08-25,Other,2024-04-20
Paton Portinari,Male,2003-02-06,51,12,ST,false,Family,true,2023-05-12,Arts,2024-02-11
Avigdor Samber,Male,1987-12-21,44,8,ST,false,Health,false,2023-09-01,Arts,2023-06-24
Guy Niblock,Male,1986-03-04,59,12,General,true,Health,false,2023-12-25,Other,2024-03-11
Tony Brahan,Female,1981-01-05,60,3,ST,true,Other,false,2023-12-27,Commerce,2023-06-10
Tabbi Albertson,Female,1999-10-27,43,11,General,true,Other,true,2023-06-23,Other,2024-04-04
Addia Harraway,Female,2005-04-03,11,9,General,true,Health,false,2024-01-27,Other,2023-07-17
Leonie Figge,Genderfluid,1980-05-22,25,1,ST,false,Health,true,2024-01-08,Commerce,2024-04-29
Pattin Lysaght,Male,2016-01-30,59,12,SC,false,Financial,false,2023-12-24,Science,2023-05-12
Alva Sleet,Male,2003-05-19,67,8,ST,false,Financial,true,2023-12-27,Arts,2023-12-25
Georgie Caird,Male,1990-04-13,52,7,ST,true,Health,false,2023-07-10,Commerce,2023-06-21
Dalt Errowe,Male,2005-02-19,32,6,Other,true,Financial,false,2023-08-19,Science,2024-02-02
Quintilla Hasley,Female,2002-11-07,35,4,SC,true,Family,true,2023-05-07,Science,2023-11-17
Terry Bonevant,Male,1994-09-27,32,5,ST,true,Family,false,2023-05-22,Commerce,2023-12-05
Carlin Overall,Male,1982-07-29,26,8,Other,false,Other,false,2023-06-26,Arts,2024-01-08
Monty Kreutzer,Male,2015-07-22,25,11,OBC,true,Other,false,2023-07-31,Other,2023-10-13
Tito Bog,Genderfluid,2016-10-10,47,8,General,true,Other,true,2023-12-10,Commerce,2024-03-31
Jeanie Laraway,Female,2010-05-05,28,9,General,true,Other,true,2023-05-04,Science,2024-04-26
Chuck Vinnick,Male,2010-11-01,58,0,ST,false,Other,false,2024-03-18,Science,2023-05-15
Jamesy D'Abbot-Doyle,Male,2001-02-23,59,9,Other,true,Other,false,2023-07-13,Arts,2024-01-17
Fayette Absolem,Female,1988-08-12,39,1,SC,false,Health,true,2023-05-06,Other,2023-08-06
Dillie MacVay,Male,1992-02-05,21,8,ST,true,Other,false,2024-03-19,Arts,2023-06-05
Schuyler Baudino,Male,2002-09-28,31,0,General,true,Family,false,2023-08-10,Arts,2024-03-14
Tann Sheed,Male,2014-01-27,57,4,OBC,true,Family,true,2023-06-17,Commerce,2023-06-29
Estelle Simonato,Female,2019-06-08,49,8,Other,false,Health,true,2023-11-21,Commerce,2023-08-05
Marja Canavan,Female,1991-02-13,38,7,Other,false,Other,false,2023-08-09,Commerce,2023-07-19
Lira Kermath,Female,1999-04-21,44,8,OBC,true,Other,false,2023-11-07,Science,2023-07-09
Modestia Garroway,Female,2011-05-03,44,1,OBC,true,Health,false,2024-02-13,Arts,2024-04-14
Drusi Flello,Female,2019-05-19,15,9,ST,false,Health,false,2023-05-21,Commerce,2023-09-23
Atlante Molfino,Female,2019-09-18,42,12,SC,false,Other,false,2023-07-17,Arts,2023-11-25
Teresa Jackson,Female,2018-01-10,59,3,Other,true,Other,true,2024-03-13,Commerce,2024-04-16
Lesya McGuinness,Female,2005-07-04,49,9,ST,false,Health,false,2023-05-02,Commerce,2023-11-01
Keary Roscam,Male,2004-12-19,63,0,ST,true,Health,true,2023-05-08,Other,2023-05-01
Maximilien Gamwell,Male,2010-03-19,24,12,OBC,false,Health,true,2023-06-08,Science,2023-05-08
Bailey Lebrun,Male,2019-10-11,61,0,General,true,Health,true,2024-01-17,Other,2023-11-17
Opal Franz,Polygender,2013-11-28,70,3,ST,true,Other,true,2024-03-05,Science,2023-06-19
Esra Sarath,Male,2013-08-07,29,4,General,false,Financial,false,2024-04-08,Other,2024-02-07
Cooper Leipelt,Male,2016-12-09,49,4,ST,false,Family,false,2023-10-29,Arts,2023-10-02
Auberta Snoxell,Agender,1986-03-03,29,5,OBC,true,Other,true,2023-06-05,Commerce,2023-08-05
Ibby Byneth,Female,2002-01-21,55,12,ST,true,Other,true,2023-05-05,Arts,2024-03-26
Loy Dael,Male,1987-07-10,22,9,SC,true,Health,true,2024-02-07,Other,2023-06-26
Mel Hayer,Female,2017-01-02,25,7,Other,false,Other,false,2024-02-12,Other,2023-12-04
Yul Prettjohn,Male,2014-06-16,18,1,General,true,Health,true,2023-09-12,Other,2023-05-16
Bartolemo Cookman,Male,1995-10-02,28,3,Other,true,Other,true,2023-07-12,Commerce,2023-07-13
Neill Toulamain,Male,1983-06-01,34,10,Other,true,Health,false,2024-02-03,Arts,2023-09-19
Lilly Girault,Female,1983-10-11,47,1,Other,false,Financial,false,2024-04-08,Arts,2023-08-18
Hurleigh Plessing,Male,2006-05-01,12,1,Other,false,Family,false,2024-03-14,Arts,2023-09-03
Karoly Liebmann,Male,2008-05-23,26,10,SC,false,Family,true,2023-06-30,Commerce,2023-08-27
Othelia Neles,Female,2020-02-04,69,4,SC,false,Family,false,2023-08-01,Arts,2023-06-18
Josiah Costan,Male,2006-09-02,52,1,SC,true,Health,true,2024-03-21,Science,2023-11-28
Gene Eatherton,Male,2013-08-16,50,4,Other,false,Health,false,2024-02-03,Other,2023-10-29
Vincenty Mirando,Male,1996-04-18,52,12,ST,false,Other,false,2024-01-03,Commerce,2023-05-26
Carena Laurence,Female,2007-04-29,56,9,General,false,Health,false,2024-02-05,Science,2024-02-20
Ethelbert Twizell,Male,1991-01-13,65,4,General,false,Other,true,2023-11-20,Arts,2023-07-18
Angy Bretelle,Female,2019-01-28,59,2,SC,false,Family,false,2024-01-04,Commerce,2023-06-10
Moses Goch,Male,1995-07-16,18,6,OBC,true,Other,false,2024-01-05,Other,2024-03-02
Ermina Camies,Female,2018-03-16,27,5,OBC,false,Financial,true,2024-04-20,Other,2023-12-12
Loria Mackleden,Genderqueer,2005-03-06,47,10,General,true,Health,false,2023-12-09,Arts,2023-11-22
Kienan McGinly,Male,2000-05-19,11,4,Other,true,Health,true,2023-12-14,Arts,2023-06-21
Frieda Bachelor,Female,1994-05-18,28,5,SC,false,Family,true,2023-10-16,Commerce,2023-06-29
Robenia Steinor,Female,1988-10-14,48,5,General,true,Financial,true,2024-02-03,Science,2023-06-20
Rhona Fuzzens,Female,1997-03-01,57,5,SC,false,Other,false,2023-07-06,Commerce,2024-03-04
Torrence Eliasen,Male,1991-06-25,49,8,ST,false,Health,false,2023-11-25,Science,2024-03-10
Bryn Iannitti,Female,2011-09-24,24,7,Other,false,Family,true,2023-09-08,Other,2023-11-21
Raddie Cortese,Male,1980-09-04,53,3,General,false,Other,true,2024-04-10,Commerce,2023-12-07
Jason Rapps,Agender,2009-02-18,44,9,SC,true,Health,false,2023-08-12,Commerce,2023-09-11
Blaine Leadbeater,Male,2015-04-19,10,6,ST,true,Financial,true,2023-10-20,Arts,2023-10-09
Lion Guilbert,Male,1998-12-20,10,7,OBC,false,Family,false,2023-05-23,Science,2024-04-18
Sofia Cumbes,Female,2005-10-25,10,3,SC,true,Family,true,2023-08-05,Arts,2023-06-28
Bron Olsson,Male,1994-11-28,26,5,OBC,true,Family,false,2024-01-28,Science,2023-10-12
Neille Deeprose,Non-binary,1982-01-29,51,4,Other,false,Health,false,2023-06-09,Commerce,2023-10-19
Jarrett Douris,Male,2001-09-05,63,4,SC,false,Family,false,2023-07-09,Commerce,2023-10-06
Abbye Kynton,Female,1989-04-10,26,8,OBC,false,Health,true,2023-06-09,Arts,2023-10-08
Chic Alflat,Male,1988-08-18,57,1,General,true,Family,false,2023-08-31,Other,2023-12-12
Saidee Kleyn,Female,2001-08-14,34,6,ST,false,Family,true,2023-11-13,Arts,2023-05-11
Leigh Eckersall,Male,1990-12-01,34,10,ST,true,Financial,false,2023-11-10,Commerce,2023-08-25
Ciel Lindley,Female,2000-04-19,70,8,OBC,true,Family,false,2023-09-19,Arts,2024-01-30
Jillana Coviello,Non-binary,1990-08-13,16,1,ST,false,Financial,false,2023-12-16,Science,2023-12-12
Corrina Tellwright,Female,2009-02-04,57,10,General,false,Family,false,2023-07-07,Commerce,2024-04-01
Gregg Valero,Bigender,2000-07-08,17,2,OBC,false,Family,false,2024-03-13,Arts,2023-11-09
Dorita Heninghem,Female,2005-11-19,62,5,ST,true,Family,true,2024-03-28,Arts,2023-12-06
Larine Gowling,Female,2004-01-12,48,10,ST,false,Health,false,2023-06-08,Commerce,2023-07-05
Cami Chivers,Agender,2005-04-22,65,2,Other,false,Other,true,2023-10-22,Arts,2023-10-20
Jorrie Harrhy,Female,2002-05-20,12,7,SC,false,Health,true,2023-12-09,Science,2023-06-20
Adella Irdale,Female,1983-09-19,69,3,OBC,false,Health,false,2024-02-02,Other,2023-08-06
Udall Readwood,Non-binary,2009-11-30,21,6,General,false,Financial,false,2023-08-11,Other,2024-02-01
Reta Faint,Female,2015-02-20,58,5,SC,false,Other,false,2024-01-08,Arts,2023-07-03
Salaidh Gatheral,Female,1988-03-15,13,6,OBC,true,Health,true,2023-11-24,Science,2024-03-02
Hoyt Pfiffer,Male,2004-03-14,66,6,SC,true,Financial,false,2023-09-23,Commerce,2023-12-10
Templeton Gould,Male,1980-07-25,32,4,ST,true,Family,false,2023-07-23,Arts,2024-03-03
Blondelle Maffy,Female,2019-05-26,15,9,SC,false,Financial,true,2023-05-30,Commerce,2023-07-01
Tildi Cordell,Genderfluid,2019-10-19,17,11,Other,true,Health,false,2024-01-23,Science,2023-07-09
Riva Udall,Female,2018-06-09,36,2,ST,false,Other,false,2023-07-10,Arts,2023-05-22
Guenevere Najera,Female,2008-07-25,47,8,ST,true,Health,true,2023-07-25,Science,2024-01-14
Veda Varley,Non-binary,2017-03-02,18,10,General,true,Health,false,2024-02-18,Arts,2023-10-04
Sawyere Hay,Male,2014-01-31,24,5,General,true,Other,true,2023-07-04,Other,2024-04-10
Estele Simic,Female,1995-01-06,45,2,OBC,true,Family,true,2024-02-21,Commerce,2024-01-15
Clyde Piddle,Male,1995-11-01,48,11,Other,false,Financial,false,2024-01-28,Science,2023-10-28
Lisa Marcroft,Female,1989-11-20,38,5,Other,false,Health,true,2023-10-31,Science,2024-02-09
Gabby Peele,Male,2019-01-14,43,1,ST,true,Other,true,2024-02-28,Other,2023-11-20
Bibi Mounsey,Female,2008-06-19,49,5,ST,true,Other,false,2023-07-28,Commerce,2023-08-07
Jock McQuaide,Male,1982-11-23,19,2,ST,true,Health,false,2024-04-26,Science,2023-12-09
Eustacia Bowdler,Female,2004-08-12,45,10,ST,false,Health,true,2024-01-05,Arts,2024-04-04
Meggy Lehrian,Polygender,1983-10-12,65,0,Other,true,Family,true,2024-01-26,Other,2023-09-23
Michaelina Galilee,Female,2017-02-01,33,6,ST,true,Health,false,2023-06-12,Science,2024-02-04
Amitie Swan,Female,2002-04-10,46,6,OBC,false,Health,false,2023-08-07,Science,2024-03-28
Cletus Trobey,Male,1993-04-03,51,10,SC,false,Other,true,2024-01-02,Commerce,2023-05-27
Willie Mossbee,Female,2008-06-03,32,8,General,true,Financial,true,2023-08-01,Other,2024-02-26
Brynn Dugall,Female,2010-05-01,34,9,SC,true,Health,true,2023-07-09,Other,2023-12-30
Averil Korting,Male,1987-05-03,62,0,OBC,true,Financial,false,2024-04-14,Science,2023-07-31
Sly Vise,Male,1998-07-25,63,7,OBC,true,Financial,true,2023-06-19,Science,2024-01-23
Brandy Evequot,Male,1981-06-15,58,11,SC,true,Other,false,2023-08-17,Other,2023-07-16
Alisun Cornillot,Female,2018-09-23,58,2,General,true,Family,false,2023-10-23,Science,2024-02-29
Jordon Segot,Male,1993-03-30,66,3,SC,false,Family,true,2023-10-25,Commerce,2023-08-05
Denys Beekman,Male,2014-08-03,56,0,OBC,true,Other,false,2023-12-16,Other,2023-08-16
Kissie Fellibrand,Female,2015-02-02,36,2,SC,false,Other,true,2024-01-29,Commerce,2023-11-29
Abigael Worswick,Female,1991-11-30,37,12,Other,true,Financial,false,2023-07-02,Science,2024-04-14
Hobey Heineken,Male,2008-01-30,32,1,OBC,false,Financial,true,2023-07-11,Commerce,2024-02-03
Eirena Treharne,Female,1995-02-28,25,2,General,false,Financial,true,2023-11-22,Arts,2024-04-25
Ramsey Bertram,Genderqueer,2007-09-07,11,8,Other,false,Other,false,2023-08-18,Other,2023-05-28
Bruce Danielsky,Male,2006-12-25,38,4,OBC,true,Family,false,2023-09-29,Commerce,2023-12-19
Kipp Darnbrook,Female,2006-04-24,60,10,ST,true,Financial,false,2024-02-26,Arts,2024-01-28
Duane Beake,Male,1992-12-22,22,1,OBC,false,Family,false,2023-08-09,Other,2023-07-12
Erma Wraxall,Female,2007-10-20,56,2,OBC,false,Family,false,2023-11-23,Science,2024-04-06
Fina MacGuffie,Non-binary,2005-10-22,70,12,General,true,Other,false,2023-10-24,Arts,2023-10-25
Jonis Seward,Female,2002-11-25,46,2,ST,true,Family,true,2024-04-27,Other,2024-04-14
Rafaello Madsen,Male,1997-06-14,51,11,Other,true,Financial,false,2024-02-10,Arts,2023-07-14
Pen Woolford,Female,2017-11-16,35,11,Other,true,Other,false,2023-09-08,Arts,2023-08-03
Jordain Feldharker,Female,1999-10-02,13,7,ST,true,Family,true,2024-03-02,Other,2024-03-15
Isis Wadwell,Bigender,1994-01-10,40,7,OBC,true,Family,false,2023-12-20,Commerce,2023-06-11
Tedd Biskupski,Male,2015-06-21,35,1,OBC,false,Other,true,2024-01-12,Commerce,2024-04-05
Chadwick Linggard,Male,2007-01-21,62,12,General,false,Health,false,2024-04-02,Commerce,2023-09-21
Frederick Kitt,Male,1985-12-20,47,11,General,false,Other,false,2023-11-18,Commerce,2023-05-07
Melinde Eagleston,Female,2008-03-07,36,0,SC,false,Family,true,2024-02-09,Commerce,2024-02-27
Brendin Wyldish,Male,1986-09-12,47,5,SC,false,Health,false,2023-09-23,Commerce,2023-05-05
Wesley Gwilym,Male,2014-03-24,64,3,Other,true,Health,true,2024-02-24,Arts,2023-08-06
Abagael Eckersley,Female,1985-05-27,40,12,Other,false,Family,false,2023-12-30,Arts,2023-07-13
Arnoldo Anstie,Male,2001-05-19,57,10,General,false,Family,false,2023-10-02,Arts,2023-09-28
Andris Zammitt,Male,2007-06-13,57,3,SC,true,Other,false,2024-01-15,Arts,2023-06-26
Austina Standage,Female,1996-11-06,18,5,ST,true,Health,true,2023-09-08,Commerce,2023-07-05
Claudell Ambrogioni,Male,2017-12-20,52,0,General,false,Health,false,2023-07-03,Other,2024-04-09
Catie Elliston,Female,2003-01-10,15,8,SC,false,Financial,true,2023-05-23,Arts,2023-11-02
Bealle Rowen,Male,2009-01-12,65,6,Other,true,Other,true,2023-05-17,Commerce,2023-09-12
Viviene Mountstephen,Female,2006-02-10,17,2,Other,false,Health,true,2024-04-03,Arts,2024-03-18
Mata Bitterton,Male,2011-06-29,15,0,OBC,true,Other,true,2023-09-25,Other,2023-08-16
Nettle Tromans,Agender,2009-12-17,65,6,OBC,false,Family,true,2024-01-10,Commerce,2023-06-23
Carol Peele,Female,2004-12-25,29,10,General,true,Financial,true,2023-11-14,Science,2023-08-16
Kort Klimek,Male,1998-10-07,58,5,SC,false,Family,true,2024-04-21,Science,2023-07-23
Leonard Brunotti,Male,2002-05-21,14,0,General,true,Financial,false,2024-02-19,Other,2023-07-12
Eleni Thorrold,Female,1997-04-13,13,7,SC,false,Family,true,2024-02-14,Science,2023-09-19
Dolli O' Bee,Female,2006-06-30,18,2,OBC,false,Health,false,2024-03-01,Arts,2024-01-27
Dwain Labbet,Male,2005-01-02,48,6,General,false,Other,true,2023-11-27,Commerce,2024-03-12
Elvin Stillman,Male,1980-10-13,24,7,Other,false,Other,false,2023-07-28,Commerce,2023-11-04
Auberta Hazley,Non-binary,1981-02-16,26,10,ST,true,Financial,true,2024-03-24,Commerce,2023-07-09
Tawsha Grieswood,Female,1980-08-08,69,7,SC,false,Other,true,2023-07-27,Science,2024-03-18
Tatiana Geering,Female,1980-07-22,17,3,ST,true,Family,false,2023-10-24,Science,2023-05-09
Rosina Hallybone,Female,1984-01-04,40,6,OBC,false,Health,true,2023-10-15,Other,2023-06-07
Abeu Lidington,Agender,1989-01-19,19,9,Other,false,Financial,true,2023-11-05,Science,2023-06-22
Joice Fawbert,Female,2004-09-02,26,1,OBC,false,Other,true,2024-02-21,Commerce,2024-01-27
Shelden Clemmey,Male,1994-12-22,22,4,General,false,Other,true,2023-07-24,Arts,2024-02-04
Cal Egarr,Male,1985-03-29,59,3,Other,false,Financial,true,2023-06-26,Arts,2023-10-02
Rosaleen Barthel,Female,2005-01-23,59,3,Other,false,Health,false,2023-10-27,Other,2024-02-24
Richie Hardbattle,Male,2000-04-04,35,6,SC,true,Financial,true,2023-11-06,Other,2023-08-08
Sydel Domenc,Female,2011-10-28,43,5,SC,true,Health,false,2023-08-31,Commerce,2024-04-23
Frazer Faulconer,Male,1985-06-29,16,12,OBC,false,Health,false,2024-04-22,Science,2023-12-11
Dolph Plumbley,Male,1999-03-31,17,5,OBC,true,Other,true,2023-07-24,Other,2024-01-18
Alix Thumann,Female,2006-11-13,35,12,ST,true,Health,false,2023-10-30,Commerce,2024-04-20
Evonne Crosher,Female,2017-09-29,59,7,General,false,Family,false,2023-09-29,Other,2023-08-29
Almeda Wetherhead,Female,1998-04-10,18,10,Other,true,Family,false,2023-08-08,Commerce,2023-06-06
Ariella Jurczyk,Female,1994-08-19,64,10,Other,false,Health,false,2023-08-05,Commerce,2023-06-14
Alley Slessar,Male,1988-03-15,13,8,Other,false,Family,false,2024-01-18,Other,2023-09-29
Di Colbourn,Female,2001-12-26,65,4,OBC,true,Financial,false,2023-08-04,Arts,2023-06-06
Gleda Romanelli,Female,1991-10-08,59,4,Other,true,Other,true,2023-06-21,Commerce,2023-11-19
Emelita Ioselev,Female,1985-11-23,32,0,ST,false,Other,false,2023-08-23,Arts,2023-07-24
Jocelin Belone,Female,2016-05-02,66,3,OBC,false,Family,true,2023-06-29,Commerce,2024-01-21
Nevin Landes,Male,2011-12-09,55,8,ST,true,Other,false,2023-11-22,Commerce,2023-05-20
Ulick Rowles,Male,2002-07-18,47,9,General,true,Financial,true,2023-07-03,Other,2023-11-01
Nixie Boyan,Female,2004-11-11,62,8,SC,false,Family,false,2023-08-06,Arts,2024-03-28
Carly Voff,Female,1991-04-13,20,5,OBC,false,Health,true,2023-12-28,Arts,2023-05-19
Truda Connolly,Female,1996-10-04,20,11,SC,true,Financial,true,2023-12-08,Arts,2023-10-16
Hildy MacLice,Female,2012-09-05,11,2,ST,false,Health,false,2023-10-23,Commerce,2024-01-23
Kathryne Margrett,Female,2008-11-15,30,0,Other,true,Other,false,2023-09-22,Commerce,2023-06-22
Mario Ellacott,Male,1986-12-30,47,0,OBC,true,Financial,false,2023-07-10,Science,2023-07-08
Sandra Gelland,Female,2017-03-12,30,2,Other,false,Health,false,2023-06-03,Other,2023-10-17
Korella Esgate,Female,2019-11-02,45,8,Other,true,Family,true,2024-03-17,Other,2023-05-10
Fiorenze McQuie,Female,2004-01-27,34,6,OBC,true,Family,false,2024-02-16,Science,2024-04-27
Kin Raigatt,Male,2000-09-16,58,7,General,true,Financial,false,2024-01-29,Other,2023-07-03
Cullie Westmoreland,Male,2002-02-01,30,11,SC,true,Other,false,2023-05-19,Arts,2024-01-20
Yule Bohin,Male,2019-04-09,47,4,ST,true,Financial,false,2024-03-18,Arts,2024-02-08
Kaspar Gaitone,Male,1994-07-15,57,7,SC,true,Financial,false,2023-08-17,Commerce,2023-06-12
Kaye Cosford,Female,1986-10-26,13,6,Other,true,Other,true,2024-03-13,Commerce,2024-01-07
Faydra Judkins,Female,1993-12-15,25,9,ST,true,Financial,false,2023-07-19,Other,2023-10-27
Darrell Longhorn,Male,2019-12-21,46,10,ST,true,Financial,true,2023-05-10,Other,2023-08-22
Vasili Riolfo,Male,1982-10-08,28,4,Other,true,Other,false,2024-01-21,Arts,2024-01-01
Bernardo Matessian,Male,1992-03-09,33,8,Other,false,Family,false,2024-01-14,Other,2023-08-30
Rebecka Dalligan,Female,1996-01-31,17,6,OBC,false,Financial,false,2023-08-19,Other,2023-11-25
Niels Stemp,Male,2002-08-11,20,7,General,true,Family,false,2024-01-11,Science,2024-03-12
Faydra Lempenny,Female,2006-07-18,59,3,OBC,true,Family,true,2023-05-18,Other,2023-07-14
Philippine Easlea,Female,2006-03-13,62,11,General,true,Family,true,2023-12-18,Commerce,2024-04-25
Paulie Cohr,Female,1986-02-11,16,0,Other,true,Financial,true,2024-01-16,Other,2023-05-30
Fairlie Havvock,Male,2017-07-10,28,3,General,true,Financial,true,2024-03-15,Arts,2023-10-11
Jan Cheeke,Male,2019-11-26,70,10,Other,false,Other,true,2023-11-29,Commerce,2023-11-05
Toby Lorenzini,Male,1996-08-11,29,4,OBC,false,Family,false,2023-09-06,Science,2023-11-28
Arly Ghiroldi,Female,2017-01-04,70,11,SC,false,Family,true,2023-10-10,Other,2024-04-21
Abbie Swaine,Male,2014-04-06,44,4,SC,false,Financial,false,2024-02-21,Commerce,2023-05-08
Janifer Ghiroldi,Female,1987-04-13,30,6,ST,true,Health,false,2024-01-29,Commerce,2023-07-01
Markus Robbel,Male,1999-06-03,52,6,Other,true,Family,true,2024-01-24,Science,2023-07-21
Eddie Duckels,Female,1998-05-25,44,12,ST,false,Health,false,2023-11-07,Science,2023-07-22
Sloane Kyttor,Male,2010-05-10,47,4,SC,false,Other,true,2024-01-05,Other,2023-08-07
Charis Swainson,Female,1992-05-01,32,0,General,false,Health,false,2023-07-06,Commerce,2023-10-07
Elliott Janaway,Male,1989-11-26,13,5,SC,false,Family,false,2024-03-25,Commerce,2023-05-07
Andrea Buyers,Female,2013-11-27,23,8,Other,false,Other,true,2023-06-07,Commerce,2023-07-11
Pip Bowhay,Male,1996-09-28,15,11,Other,true,Health,true,2023-06-03,Science,2023-12-05
Humberto Taggart,Male,2019-11-17,56,0,General,true,Financial,true,2024-03-10,Other,2023-08-02
Bee Meaney,Female,1991-03-27,69,3,SC,true,Family,true,2023-09-02,Arts,2023-06-15
Lewie Runnacles,Male,1989-01-30,13,7,ST,true,Financial,false,2023-09-08,Arts,2023-06-23
Benedict Delaney,Male,1996-07-28,24,0,ST,false,Health,true,2023-11-08,Commerce,2023-05-18
Tiffie McCowen,Female,1983-10-28,27,6,General,true,Other,true,2024-02-04,Other,2023-05-25
Burk Farron,Male,2002-03-21,43,12,OBC,false,Financial,true,2023-09-07,Arts,2023-12-14
Haskel McColm,Male,1995-09-29,12,8,SC,false,Health,true,2023-05-12,Arts,2023-11-17
Guillermo Crankshaw,Male,1992-08-14,33,1,Other,true,Family,true,2024-02-20,Commerce,2024-03-31
Zea Thexton,Female,2010-12-13,39,5,General,true,Financial,true,2023-08-07,Other,2023-12-01
Tuesday O' Shea,Genderqueer,2010-04-01,59,11,ST,true,Family,false,2024-04-06,Science,2023-11-14
Ynes Raccio,Female,2014-07-11,55,6,General,false,Family,false,2023-07-20,Arts,2023-11-10
Gabriel Colqueran,Male,2008-06-23,53,4,Other,true,Health,true,2024-03-18,Commerce,2023-12-02
Melisandra Guwer,Female,1993-10-05,38,11,ST,false,Other,true,2023-11-06,Science,2023-07-21
Clemente Tother,Male,1995-10-27,12,9,General,false,Health,false,2023-06-17,Science,2023-08-25
Borg Bladesmith,Male,2013-12-03,17,5,OBC,false,Family,true,2023-06-04,Other,2024-03-15
Rriocard Wincott,Male,2015-08-25,25,9,ST,false,Health,true,2023-07-16,Commerce,2023-12-05
Lorena Smitheman,Female,2004-07-21,53,7,ST,false,Financial,false,2023-09-08,Science,2023-12-27
Stormy Pittford,Female,1982-08-21,40,8,General,false,Family,true,2024-01-13,Arts,2023-05-02
Ariela Chastaing,Female,1998-05-23,39,1,SC,true,Family,false,2023-10-19,Other,2023-05-14
Sacha Bargery,Female,1981-05-31,50,10,OBC,false,Financial,false,2024-03-24,Commerce,2023-12-14
Genny Quesne,Female,2007-12-12,15,11,OBC,true,Financial,true,2024-02-10,Arts,2023-07-21
Carlin Gershom,Male,1992-04-18,26,3,OBC,true,Other,false,2023-06-28,Science,2023-10-25
Nanon Le Floch,Female,2014-12-01,17,3,SC,false,Other,false,2024-04-26,Commerce,2024-03-04
Jimmy Sives,Male,2008-09-12,62,9,ST,false,Other,false,2023-11-23,Commerce,2023-10-20
Cheri Omand,Female,2001-11-28,49,2,OBC,true,Health,true,2023-11-01,Arts,2023-08-17
Linn Toth,Female,2001-12-14,59,12,OBC,true,Family,false,2023-09-26,Arts,2023-07-02
Shari Huggard,Female,1997-09-13,42,10,General,true,Family,false,2023-07-07,Other,2023-09-09
Reeva Milby,Female,2010-01-20,16,6,OBC,true,Other,false,2023-08-22,Other,2023-11-25
Arleta Vogl,Female,1980-08-21,28,3,General,false,Financial,false,2023-06-14,Arts,2023-11-25
Sigrid Cavet,Female,2018-03-11,69,7,General,false,Financial,true,2023-06-06,Other,2024-01-30
Nancee MacAnelley,Female,2008-01-19,13,1,OBC,true,Health,true,2023-09-21,Arts,2023-10-12
Sheela Dyet,Genderfluid,1983-02-22,44,7,Other,false,Family,false,2024-02-24,Science,2023-05-02
Avie Earlam,Female,1995-10-08,25,3,General,true,Financial,true,2023-06-15,Other,2024-01-03
Tito Benedict,Male,2004-10-02,31,7,Other,false,Other,false,2023-12-04,Other,2024-02-20
Randolph Shakesby,Male,2012-01-13,23,1,Other,false,Financial,true,2023-05-03,Science,2023-09-12
Amalee Bulcock,Female,1998-08-22,49,9,Other,true,Other,false,2023-05-05,Science,2023-11-20
Micaela MacKeever,Female,2012-03-03,33,11,ST,false,Family,true,2024-03-31,Arts,2023-08-29
Sawyere Bubbear,Male,1983-09-07,10,2,ST,true,Family,false,2023-09-20,Other,2023-12-27
Fernando Rosenzveig,Male,1981-08-20,63,11,ST,true,Financial,false,2023-11-04,Science,2023-06-13
Lonny Fawbert,Bigender,1995-01-25,21,7,SC,false,Family,false,2023-10-04,Other,2023-07-21
Teressa Towersey,Female,1993-08-16,38,5,OBC,true,Family,false,2023-06-02,Arts,2024-04-04
Cassandry Maliffe,Female,1986-04-12,34,8,OBC,false,Health,false,2023-09-27,Other,2023-07-31
Wallace Seifert,Male,2013-10-09,45,6,Other,true,Family,true,2023-06-25,Science,2024-02-08
Ray Piecha,Male,1983-06-25,62,5,General,true,Other,true,2023-12-10,Other,2024-02-27
Fair Griffoen,Male,2014-06-03,18,11,Other,false,Family,false,2024-03-08,Arts,2023-08-04
Rhett Latek,Male,1991-11-25,17,4,SC,true,Health,true,2024-01-08,Arts,2023-04-30
Dalila Fulcher,Female,2016-05-04,11,2,Other,true,Health,true,2023-09-29,Arts,2023-10-18
Ethel Toma,Female,1983-09-03,53,9,Other,false,Family,true,2024-02-23,Commerce,2023-09-30
Lyndy Mattia,Female,1985-02-19,38,6,OBC,false,Financial,false,2023-11-15,Other,2023-12-01
Tabbitha Daice,Female,2014-08-03,14,1,ST,true,Family,false,2023-09-25,Science,2023-11-30
Nadiya Radsdale,Female,1984-09-03,67,12,OBC,false,Family,true,2024-01-01,Commerce,2024-03-23
Kippy Labbet,Female,2004-08-15,62,10,OBC,false,Financial,true,2023-05-14,Science,2023-05-02
Brietta Anwell,Female,1994-10-16,51,9,General,false,Family,false,2023-06-19,Science,2024-04-19
Anabelle Somerbell,Bigender,1986-04-02,16,1,General,false,Financial,false,2023-10-03,Other,2023-07-18
